session_id,player_name,date,balls_faced_played,wickets_lost_taken,bowling_speed_tracked,line_length_accuracy_pct
S_1309,Liton Das,2024-01-06,33,3,128.22408501575816,67.09299226966509
S_7786,PD Salt,2024-02-16,21,1,,72.18046738172225
S_5237,PD Salt,2024-02-23,97,0,,86.50534502249175
S_1464,PD Salt,2024-03-20,59,3,,77.03824769441351
S_3925,Vijaykumar Vyshak,2024-02-21,82,1,,70.59072534324406
S_7627,Vijaykumar Vyshak,2024-03-21,42,1,,74.27980267868533
S_2725,Vijaykumar Vyshak,2024-02-23,39,3,140.2556824653487,82.16592610528137
S_4730,Abdul Basith,2024-04-03,34,2,127.57705677413061,83.41337985238961
S_9645,Abdul Basith,2024-02-28,51,4,120.61532757961173,68.72815257985623
S_1362,Arjun Tendulkar,2024-01-13,75,1,138.0221932335118,83.86415612115006
S_8750,Arjun Tendulkar,2024-03-22,83,0,,64.31570318624986
S_2003,Arjun Tendulkar,2024-01-04,76,3,121.95599300118451,70.7601386391743
S_5231,JP Behrendorff,2024-02-24,88,3,,62.49043395589034
S_6051,AJ Hosein,2024-02-19,46,0,134.40762003258465,66.21010782873594
S_1805,AJ Hosein,2024-02-17,71,3,,68.01908148689897
S_8055,AJ Hosein,2024-02-04,36,0,136.6059265607155,81.56387801455024
S_1559,AJ Hosein,2024-01-22,68,3,,75.5917189079171
S_8381,Naveen-ul-Haq,2024-01-25,85,2,,76.64672150078906
S_6838,Naveen-ul-Haq,2024-02-20,72,1,134.0796989113041,75.38795069207077
S_7081,Naveen-ul-Haq,2024-02-08,93,3,,91.18693178446372
S_7182,Naveen-ul-Haq,2024-03-08,54,2,,60.469802029204466
S_2548,Noor Ahmad,2024-01-18,40,0,,91.10249342770342
S_6674,JE Root,2024-02-22,46,2,,85.07937739226499
S_2395,JE Root,2024-02-20,88,3,,87.59931447028899
S_7374,JE Root,2024-03-28,71,0,,64.15294961186883
S_6196,JE Root,2024-03-02,48,4,,78.9658060646677
S_6710,KM Asif,2024-01-23,22,4,127.81192076235214,60.64597466650579
S_3049,KM Asif,2024-02-19,84,3,,73.39780078508726
S_7266,MD Shanaka,2024-04-08,25,3,143.19270424851337,71.64355452856134
S_8962,MD Shanaka,2024-01-07,63,1,,76.64342825691676
S_5754,MD Shanaka,2024-01-06,44,0,,87.55640431100883
S_1895,MD Shanaka,2024-03-06,43,4,147.6730683301131,83.31945479222966
S_2301,Sanvir Singh,2024-03-15,32,0,147.78624523202052,63.095315556742584
S_4307,Sanvir Singh,2024-03-03,31,3,143.37281830145312,85.16616685764606
S_5968,Sanvir Singh,2024-01-27,47,1,121.45699959177888,81.13043511372958
S_9539,Vivrant Sharma,2024-02-27,98,0,140.01639875225723,94.70010920453308
S_2351,Vivrant Sharma,2024-03-09,25,3,124.31074821785202,78.28306423883804
S_8434,DG Nalkande,2024-03-17,31,1,143.4753602461749,79.04637539809553
S_1219,DG Nalkande,2024-01-22,26,2,123.83849822759295,94.92702970443007
S_9702,R Ravindra,2024-01-13,31,1,,93.37025386652422
S_7704,R Ravindra,2024-02-22,75,2,,79.41427899764702
S_7176,SD Hope,2024-01-23,96,4,,93.44674829234746
S_2381,Sumit Kumar,2024-02-29,84,0,,90.53629331404886
S_1827,Azmatullah Omarzai,2024-01-13,43,1,,65.1436142066334
S_9984,Azmatullah Omarzai,2024-02-19,33,3,,90.05848701361998
S_7457,Naman Dhir,2024-04-03,60,0,147.15234383383444,75.21126788535386
S_8511,Naman Dhir,2024-03-18,91,1,126.03751093653509,69.96360371813861
S_4239,G Coetzee,2024-01-25,44,2,139.58279267928376,86.92885218942808
S_7565,G Coetzee,2024-03-08,26,2,146.03116379300064,60.07493217709163
S_4465,SZ Mulani,2024-02-26,47,3,138.18950842123596,72.77588564135881
S_7752,SZ Mulani,2024-01-06,60,3,134.8050109221785,66.24393881750034
S_9067,Sameer Rizvi,2024-01-26,31,1,141.24071351993734,68.8976240173341
S_5778,SH Johnson,2024-01-21,34,2,124.28165561905614,70.83396971517308
S_9159,Akash Madhwal,2024-01-05,92,4,136.36088556400927,61.79222222166152
S_3633,Akash Madhwal,2024-02-20,60,0,135.07919414926607,77.21339628128595
S_8904,Akash Madhwal,2024-02-07,63,0,,66.84832034688698
S_3977,Akash Madhwal,2024-03-15,42,3,138.30535728709924,65.38909454103401
S_4603,SB Dubey,2024-03-17,84,3,,66.77401806338504
S_5993,SB Dubey,2024-01-28,45,3,125.6223386395133,75.68793037378786
S_6347,SB Dubey,2024-03-14,72,0,,72.11388454829402
S_7211,Mayank Dagar,2024-04-09,64,0,149.69941844967542,83.09881972306685
S_4447,Mayank Dagar,2024-01-24,78,1,,72.05498161760158
S_2935,Mayank Dagar,2024-02-28,25,1,,69.28046803968603
S_8066,RJW Topley,2024-03-29,65,0,,60.03578048580568
S_2547,RJW Topley,2024-03-27,70,4,129.8175092371745,70.14081601851113
S_5917,RJW Topley,2024-01-29,60,4,135.15173400811227,78.38376626906708
S_4238,A Raghuvanshi,2024-02-09,73,2,,74.83846628121417
S_9722,Ashutosh Sharma,2024-02-03,97,1,145.21660070253793,83.8925708802596
S_7962,Nithish Kumar Reddy,2024-02-23,47,2,,72.44028382535859
S_1434,Nithish Kumar Reddy,2024-01-07,48,2,,81.22840534676868
S_7825,Saurav Chauhan,2024-03-16,61,4,,68.62672683518576
S_7512,Saurav Chauhan,2024-03-24,35,4,129.11421377209103,77.83189582453701
S_4681,Saurav Chauhan,2024-02-14,41,2,126.45661935799137,62.30751112751188
S_6608,Saurav Chauhan,2024-01-23,79,0,,75.85493352904874
S_7004,Kumar Kushagra,2024-03-20,82,0,129.80932869728218,75.48719597838131
S_4238,Kumar Kushagra,2024-04-06,84,4,136.32600006340883,85.89287301776346
S_1793,Kumar Kushagra,2024-01-28,59,2,132.96813863364505,74.44670754620778
S_6309,BR Sharath,2024-01-12,49,4,,80.08826480476405
S_6774,BR Sharath,2024-01-18,71,4,132.83521711881158,71.57215342008396
S_4217,WG Jacks,2024-02-26,56,3,,81.43713274839791
S_7611,WG Jacks,2024-03-13,20,1,,93.3575469017748
S_3070,WG Jacks,2024-01-09,74,3,,64.45523865832774
S_2379,J Fraser-McGurk,2024-03-16,46,1,,79.94939866658606
S_6267,J Fraser-McGurk,2024-02-09,77,4,135.74450251094223,79.03777443015939
S_5812,J Fraser-McGurk,2024-01-22,35,1,,76.09478783151512
S_3861,Tanush Kotian,2024-02-12,65,3,,88.83035001479456
S_3567,Tanush Kotian,2024-03-13,21,0,134.31480139234745,65.6366175236238
S_5962,KA Maharaj,2024-04-03,25,3,132.27431363752868,68.89074021834469
S_8180,Arshad Khan (2),2024-02-28,49,3,121.7011395411014,79.73311868890755
S_9689,Arshad Khan (2),2024-01-09,84,4,,92.31846337967534
S_2916,R Sai Kishore,2024-04-04,97,4,127.69216779024852,92.56671571872839
S_7180,R Sai Kishore,2024-04-01,71,0,146.22889680666523,64.70839223012146
S_6538,R Sai Kishore,2024-03-08,97,1,147.08328143293636,93.68020395854055
S_7655,L Wood,2024-03-26,83,3,136.65247804312952,85.98601474747448
S_1100,L Wood,2024-01-16,88,1,,93.58038585094077
S_1693,LB Williams,2024-01-27,50,0,125.03709589806266,74.68388755843492
S_4783,AA Kulkarni,2024-02-26,35,1,,62.59556870209108
S_5939,MJ Suthar,2024-01-19,69,2,148.10063780001448,88.94321587794389
S_3296,RJ Gleeson,2024-01-07,71,3,,78.85867785373841
S_4097,RJ Gleeson,2024-03-30,29,0,133.3318145674731,80.6130276977572
S_5040,RJ Gleeson,2024-03-11,67,1,,84.66051112466727
S_7086,Gulbadin Naib,2024-03-13,46,4,,67.7961913532716
S_3822,Gulbadin Naib,2024-04-01,82,3,148.52138249992086,80.92285414529915
S_2082,Gulbadin Naib,2024-01-13,81,0,129.2569949276675,94.71627190999257
S_2897,D Ferreira,2024-01-02,85,2,,90.89597266724782
S_9948,D Ferreira,2024-02-25,31,3,124.0005602026084,64.65495054761237
S_5131,D Ferreira,2024-02-19,22,0,,62.27519212937822
S_8229,D Ferreira,2024-03-09,38,1,122.8172989449309,83.07813155968225
S_1858,A Kamboj,2024-02-19,45,0,,60.390410555914066
S_4871,A Kamboj,2024-03-22,97,1,,77.81512059189164
S_4145,A Kamboj,2024-01-10,53,4,,75.95075349029696
S_9131,T Kohler-Cadmore,2024-03-11,28,4,124.35949369009879,87.94893203487305
S_4512,T Kohler-Cadmore,2024-02-20,32,2,,77.22273652874762
S_3060,T Kohler-Cadmore,2024-03-02,27,4,120.55371676619832,89.11608223148554
S_3808,Shivam Singh,2024-03-26,61,1,139.54008317400616,65.39265063655792
S_5893,Shivam Singh,2024-01-26,72,4,130.1726283978804,84.84634016835088
S_5308,Shivam Singh,2024-02-22,83,4,,69.11811059025891
S_2104,Shivam Singh,2024-03-05,56,0,126.74438698530554,94.98724688989054
S_1804,V Viyaskanth,2024-01-31,95,2,,60.203131909502936
S_5238,V Viyaskanth,2024-03-01,35,3,126.07402626287251,93.56653989049927
S_7556,V Viyaskanth,2024-01-03,28,2,,83.42659125459586
S_9697,V Viyaskanth,2024-02-15,92,3,145.88365637014172,77.8179157341483
S_2596,P Amarnath,2024-03-04,88,2,125.88541820813936,83.50103109551264
S_6734,B Geeves,2024-02-29,65,4,,72.29259568734709
S_8237,B Geeves,2024-02-01,30,1,139.73651806009593,62.23689623321994
S_6541,Gagandeep Singh,2024-03-07,85,3,142.7252946845552,64.1292649802959
S_6028,Gagandeep Singh,2024-03-26,74,2,124.6770373061984,85.27870023294909
S_9383,Gagandeep Singh,2024-01-20,23,1,,63.73647156730446
S_5687,A Nel,2024-01-26,44,3,,66.44873160730516
S_2140,AM Salvi,2024-01-19,33,4,,93.65833702638737
S_7641,AM Salvi,2024-02-15,35,0,146.69793167670292,82.7807593123522
S_1839,RR Bose,2024-02-03,20,1,136.5011622299581,63.400763868808795
S_6894,RR Bose,2024-01-07,69,1,121.60885171114347,77.5339255650604
S_6645,RR Bose,2024-01-05,94,4,,79.487943453061
S_9053,RR Bose,2024-04-05,55,2,148.48612311340955,71.88351216957426
S_7071,SS Sarkar,2024-01-17,93,3,125.88861600429229,67.17692826965926
S_8245,RA Shaikh,2024-02-25,99,1,,81.77584234607627
S_4206,RA Shaikh,2024-03-16,29,4,,75.74038937072372
S_2067,RA Shaikh,2024-04-08,89,3,,75.25441291054541
S_5066,RA Shaikh,2024-02-21,57,3,140.8362592211182,61.94193797237687
S_6856,C Ganapathy,2024-03-06,32,1,122.75688276231318,89.20589752120937
S_9437,C Ganapathy,2024-03-28,67,3,,62.31590526038133
S_2810,C Ganapathy,2024-03-11,76,2,137.6627839069503,87.645383758291
S_6747,C Ganapathy,2024-01-04,23,4,,82.66549560806325
S_4004,MB Parmar,2024-03-15,74,2,,88.24147717718911
S_6630,AA Kazi,2024-03-22,63,3,,77.33100572863333
S_6902,Anand Rajan,2024-01-16,21,1,,76.83565729301617
S_1659,Anand Rajan,2024-02-18,54,1,126.90257725260005,68.9593265595049
S_3471,P Prasanth,2024-02-28,51,4,,91.65488698110026
S_4177,P Prasanth,2024-02-05,51,4,139.85025182152592,70.88645967699443
S_5784,P Prasanth,2024-01-02,86,2,,92.51907234419639
S_6450,P Prasanth,2024-01-31,81,3,125.6145657779679,61.14184774922331
S_9027,SS Mundhe,2024-01-01,78,4,136.7119779805175,89.8534639785812
S_1529,SS Mundhe,2024-03-17,24,3,147.78474991577605,73.25973641727661
S_4761,SS Mundhe,2024-02-07,74,3,,73.67511047891185
S_5562,RW Price,2024-03-21,55,1,,92.8134095365854
S_3355,RW Price,2024-02-05,47,1,,86.55707467888784
S_5927,TP Sudhindra,2024-03-16,80,1,,67.48436113233426
S_3846,BW Hilfenhaus,2024-01-27,77,0,,88.04802874564108
S_5722,BW Hilfenhaus,2024-03-31,27,0,,80.87348964411302
S_6855,BW Hilfenhaus,2024-03-12,34,4,,79.74297225910188
S_6723,BW Hilfenhaus,2024-03-21,38,2,139.24471107192863,90.69216261547965
S_3200,P Suyal,2024-01-20,77,4,131.85762299306754,76.32060464936642
S_8414,P Suyal,2024-01-29,29,4,141.08348631497924,61.47020185965842
S_5467,P Suyal,2024-03-07,72,1,133.97831852789955,63.27088694341073
S_8851,MG Neser,2024-03-03,84,2,,85.49104286728071
S_4989,MG Neser,2024-03-17,33,3,143.25947261641127,80.10499690511006
S_7655,MG Neser,2024-03-03,80,0,,84.95598708011838
S_7820,K Santokie,2024-03-05,98,0,,64.668343282321
S_2568,K Santokie,2024-01-05,93,3,,68.83963749443339
S_8959,K Santokie,2024-01-17,90,0,,85.22337536110489
S_4342,K Santokie,2024-01-15,44,4,,77.82511467379742
S_4871,JW Hastings,2024-01-21,87,3,,61.59425545878734
S_7670,JW Hastings,2024-01-20,53,3,142.29897516920937,67.59301288925676
S_9171,JW Hastings,2024-02-04,32,0,,75.3990818464833
S_4330,GS Sandhu,2024-04-07,38,3,140.65881906884994,85.95812833167113
S_4324,SM Boland,2024-01-14,65,2,148.739461608273,80.59839884876773
S_4139,SM Boland,2024-03-18,35,3,,72.35584942755294
S_6637,SM Boland,2024-04-08,98,4,135.96991807761307,70.23015604482386
S_2376,SM Boland,2024-02-17,99,2,,61.06390951840341
S_7283,Tejas Baroka,2024-02-26,63,4,132.0978126366746,92.74409388291181
S_9046,SS Agarwal,2024-03-16,70,4,120.54473896821237,85.28614586186339
S_2099,NB Singh,2024-02-27,97,0,128.64448467100124,71.33916372965386
S_6125,NB Singh,2024-01-06,82,3,,68.95947338267725
S_9031,MJ Henry,2024-01-10,89,3,,87.0019706185924
S_9737,MJ Henry,2024-02-13,41,0,,81.33267928573008
S_5142,K Khejroliya,2024-01-19,67,4,125.38901479116423,83.19528481788622
S_6104,K Khejroliya,2024-02-05,67,3,,77.448006134617
S_4685,K Khejroliya,2024-03-26,33,0,,77.00371956011396
S_9191,K Khejroliya,2024-02-27,34,0,148.30901011945485,84.27134170874095
S_3291,L Ngidi,2024-04-04,30,4,,71.38917368153555
S_2438,L Ngidi,2024-03-13,72,1,149.70575367755015,63.17317309782684
S_1085,CJ Dala,2024-02-24,92,1,124.60370496324487,67.23613260090838
S_8588,CJ Dala,2024-01-08,20,3,,89.23359417083009
S_2284,SC Kuggeleijn,2024-02-19,43,1,,73.63691060753037
S_5381,SC Kuggeleijn,2024-01-01,65,4,143.2992022311787,67.99157928076586
S_5507,SC Kuggeleijn,2024-01-16,73,4,,61.345168748047726
S_1703,S Midhun,2024-01-23,46,0,,83.37768074095098
S_9573,S Midhun,2024-04-04,22,0,,63.5676831883913
S_3390,S Midhun,2024-01-06,47,1,148.2831600331583,69.3471329083776
S_9095,O Thomas,2024-01-10,68,0,,81.9706457446793
S_7850,O Thomas,2024-02-20,30,1,120.5795521060302,77.57044185399127
S_6768,O Thomas,2024-01-28,96,4,,93.69643715985141
S_2725,S Sandeep Warrier,2024-02-15,89,0,149.49241337859002,80.28802872867107
S_7301,S Sandeep Warrier,2024-01-21,20,0,,91.35296001280946
S_7724,S Sandeep Warrier,2024-01-30,27,0,130.14430614672588,68.78123317238479
S_8478,CJ Green,2024-02-13,46,4,,92.64386658261758
S_4613,CJ Green,2024-02-08,32,1,139.9306185797816,68.60434181881811
S_8066,CJ Green,2024-02-14,54,3,142.84048968608678,69.18695591507668
S_7445,CJ Green,2024-01-20,57,4,125.99185557367215,93.15495130814188
S_5145,Monu Kumar,2024-03-19,71,2,129.5381798912047,79.38408205537382
S_7954,Monu Kumar,2024-03-22,42,4,,76.0323428675512
S_8681,LI Meriwala,2024-01-04,97,3,123.48160378153706,60.80873984756181
S_9792,Jalaj S Saxena,2024-02-18,27,3,122.0377861266848,63.78561232823137
S_1868,Jalaj S Saxena,2024-01-16,59,1,,89.34029409502672
S_6154,Jalaj S Saxena,2024-02-21,34,4,143.16456994479347,90.12106124511017
S_9222,Jalaj S Saxena,2024-03-01,83,4,,84.74054959402035
S_1950,Akash Singh,2024-02-28,22,0,120.82895498567792,89.18967667346837
S_7255,Akash Singh,2024-01-29,23,4,,77.60129272791467
S_8518,Akash Singh,2024-02-28,46,1,135.30058139184095,85.16560040791772
S_1211,IC Porel,2024-02-20,20,2,124.34695977922038,66.20589387329257
S_7820,IC Porel,2024-03-05,61,0,132.1224158847993,82.87724329512051
S_5091,IC Porel,2024-02-29,98,2,142.5344510346775,80.64228602723274
S_1233,PH Solanki,2024-03-22,23,2,,68.54331003724108
S_9110,PH Solanki,2024-02-07,52,0,,92.2604597185873
S_9753,PH Solanki,2024-03-20,57,1,132.99223515433695,92.11336545306219
S_2677,M Pathirana,2024-02-15,54,4,146.0538773684241,73.42119920916923
S_7416,J Little,2024-01-10,37,2,130.49317370685236,70.9663331251877
S_2496,J Little,2024-04-09,50,1,,65.94274238428316
S_1094,J Little,2024-01-22,42,3,,85.65584752022804
S_5476,RS Hangargekar,2024-02-09,58,1,121.60046983649582,89.66509104265918
S_6817,RS Hangargekar,2024-01-05,92,0,,64.18706538306246
S_4607,RS Hangargekar,2024-03-18,60,0,,70.68835186889623
S_1362,NA Saini,2024-04-08,31,4,,86.6887289218907
S_2824,NA Saini,2024-02-15,78,3,122.38848753982313,80.809193391408
S_8868,NA Saini,2024-03-08,87,4,,66.74806659332607
S_8464,Yash Thakur,2024-03-27,84,1,,91.52540335433942
S_6153,Yash Thakur,2024-02-08,86,0,,89.10740140592658
S_8532,Yash Thakur,2024-03-11,86,4,128.01885246229514,69.71413307543085
S_4684,Yash Thakur,2024-01-14,87,3,,76.44329970090153
S_5830,Suyash Sharma,2024-04-06,58,3,,73.73581597039778
S_1016,SSB Magala,2024-03-27,96,1,,90.01556865168405
S_5089,SSB Magala,2024-03-07,60,3,125.47989146571041,81.34540572449382
S_6702,SSB Magala,2024-01-28,32,3,,74.6234054015525
S_7158,SSB Magala,2024-03-15,75,3,,72.02007058068226
S_4411,D Jansen,2024-01-29,72,4,,74.54962523997251
S_1111,D Jansen,2024-02-12,29,0,121.60020489015551,73.95098819514595
S_9469,Gurnoor Brar,2024-03-04,40,0,129.71715949689604,77.99304062077458
S_1302,Gurnoor Brar,2024-02-23,51,1,124.81181625018435,71.88505994228593
S_2718,R Goyal,2024-01-02,85,2,,66.09382366366323
S_3882,R Goyal,2024-03-11,55,4,145.63695506823723,84.00490723405221
S_5623,R Goyal,2024-01-31,53,1,142.69433036521238,63.87027154740308
S_3551,H Sharma,2024-01-15,67,0,,63.333835921651385
S_3629,H Sharma,2024-01-08,64,1,,67.85283896923329
S_2795,H Sharma,2024-02-08,43,1,,63.56889291370232
S_8179,H Sharma,2024-01-01,69,0,148.3515166018381,79.1871320477253
S_4174,N Burger,2024-02-24,58,0,140.37386494004585,81.24227980792891
S_5132,KT Maphaka,2024-02-19,91,4,,68.87938904985337
S_9490,KT Maphaka,2024-04-02,61,2,125.64440781628227,91.08030961009233
S_8225,KT Maphaka,2024-04-04,90,0,,70.03307369565384
S_8069,M Siddharth,2024-02-04,76,4,140.39510279273162,88.38575912522793
S_5251,M Siddharth,2024-02-27,49,1,141.45316840854267,82.38438392320589
S_8662,M Siddharth,2024-02-21,33,4,140.3613970864606,76.54815624394536
S_3197,MP Yadav,2024-03-12,34,0,142.7673674666109,69.30297976750354
S_6360,S Joseph,2024-01-30,34,4,,89.27656170830899
S_1106,S Joseph,2024-02-03,46,4,139.07623581993022,92.82135554290193
S_6268,N Thushara,2024-04-08,25,3,,67.22796077254245
S_7229,N Thushara,2024-03-28,58,1,128.80068239981964,88.66955775463504
S_3584,N Thushara,2024-02-05,43,1,,62.4978454861283
S_5383,V Kaverappa,2024-04-06,55,3,,92.51313574504181
S_3025,V Kaverappa,2024-03-20,94,0,,89.97550656259006
S_2528,V Kaverappa,2024-02-07,64,1,,94.51631090630433
